	date	category	content	sentiment_score
1288	2022-04-18	Finance	communication key creating harmony multi generational estate planning although initial wealth creators final say assets distributed awareness accord part receiving family members regarding wealth used help preserve assets move generation generation.	0.024170283
1289	2022-04-18	Stock Market	netflix stock fall due disappointing subscriber growth netflix losing market share growing less half rate industry . needs new strategy current leadership seems gas.	-0.51179004
1290	2022-04-18	Finance	overstated operating earnings increase risk p 500 even index falls 2022 operating earnings p global spgi p 500 overstate core earnings increases downside risk index.	-0.9811587
1291	2022-04-18	Finance	u.s. taxes still sunken place african americans 40 percent black americans make less 000 per year putting income disadvantage taxes filed correctly tax policy adds insult injury magnifying financial toll keeping black people sunken tax place.	-0.98222244
1292	2022-04-18	Finance	expectations low netflix spring q1 surprise netflix slated report q1 2022 results tuesday april 19. estimate netflix revenue come billion quarter marginally ahead consensus estimate .9 billion . project netflix earnings stand close per share ...	0.6932188
1293	2022-04-18	Finance	couples handle money squabbles broken trust finances among common disputes . steps take fix things.	-0.39735815
1294	2022-04-19	Finance	covid continues devastate retirement homes industry take decade forget devastating effects covid industry.	-0.8577333
1295	2022-04-19	Finance	imf sounds alarm significant slowdown ukraine war inflation slam global economies global economic prospects severely set back imf said.	-0.9680116
1296	2022-04-19	Finance	earnings preview expect netflix today netflix inc. scheduled report earnings tuesday close . closer look	-0.016384644
1297	2022-04-19	Finance	federal bureau prisons medical care falls short policy federal bureau prisons bop policy care prisoners outlined program statement . however oig report actual accounts inside bop facilities show care falling short.	-0.4875612
1298	2022-04-19	Cryptocurrencies	could lugano plan b bring bitcoin masses swiss city ambitious plan become european capital bitcoin looks credible.	0.40459418
1299	2022-04-19	Finance	fund manager tells able time market name fund systematic market timing fund even highlights claim.	0.06761262
1300	2022-04-19	Finance	inflation war ukraine bureau labor statistics bls issues monthly consumer price index cpi changed methodology measuring inflation twice past decades.	0.01670837
1301	2022-04-19	Finance	back future heading back 1970s inflation 40 year high senior economists warning return stagflation 1970s . investors defend inflation portfolios	-0.41892982
1302	2022-04-19	Finance	make sure investments working retirement plan want succeed retirement efforts need go . suggestions ways ensure investments working.	0.06465662
1303	2022-04-19	Finance	fed double hike could come within weeks six meetings left eight 25bps moves expected double hikes coming	0.109464556
1304	2022-04-19	Finance	covid pandemic leave lasting changes retirement facilities industry retirement facilities municipal bonds historically type bonds largest number defaults surprise covid pandemic years exception.	-0.1761538
1305	2022-04-19	Finance	u.s. department education fix failures student loan programs u.s. department education adjust number qualifying payments student loan forgiveness address impact forbearance steering inaccuracies qualifying payment counts.	-0.073550224
1306	2022-04-19	Cryptocurrencies	robinhood shares jump 5 percent deal buy uk crypto app ziglu robinhood said deal would help accelerate expansion uk europe.	0.9555595
1307	2022-04-19	Finance	rocky trading divergence buy side seeking alpha volatility market dynamic value defying critics expectations.	0.0704711
1308	2022-04-19	Finance	shares walt disney stabilizing around monthly pivot buy sell disney.	0.8226392
1309	2022-04-19	Finance	irs commissioner talks state service irs commissioner charles rettig discusses current state tax agency including paper return backlog technology improvements hiring updates.	0.023350459
1310	2022-04-19	Finance	netflix loses subscribers first time ten years shares plunge 35 percent popular streaming service expects lose even subscribers.	-0.9856283
1311	2022-04-19	Cryptocurrencies	single dumbest thing could spac king issues stark visa mastercard crypto warning price bitcoin ethereum bnb xrp solana cardano surge chamath palihapitiya former facebook executive runs venture capital fund social capital warned swarm activity coming dismantle visa mastercard ...	-0.8150263
1312	2022-04-19	Finance	biden administration announces sweeping fixes income based repayment student loan loan forgiveness programs 3.6 million borrowers expected benefit least 40 000 borrowers receiving immediate student loan forgiveness.	0.0040252507
1313	2022-04-19	Finance	ask larry need withdraw social security application within 12 months turning 66 today social security column addresses questions long withdraw application benefits applying online switch survivor benefits retirement benefits earliest different benefits begin.	-0.030601153
1314	2022-04-19	Finance	european carmakers report impressive profits war ruins short term prospects europe automakers report strong profits euphoria 2022 based death coronavirus pandemic died temporarily buried raging war ukraine abetted supply chain stutters chip shortages renewed outbreak covid china.	-0.022265926
1315	2022-04-19	Stock Market	late buy oil stocks way turn back clock squeeze 8.1 percent 8.7 percent even 8.9 percent dividends energy stocks.	-0.04622335
1316	2022-04-19	Finance	alibaba ant group buys majority stake singapore fintech 2c2p ant group backed chinese e commerce giant alibaba agreed acquire majority stake singapore based fintech company 2c2p operator e wallet alipay expands southeast asia.	0.14073838
1317	2022-04-19	Stock Market	8 percent last month colgate palmolive stock looks unlikely continue rally colgate palmolive stock almost 8 percent past month 21 trading days outperforming p 500 marginal 1 percent period . look change last five ten days stock risen 0.9 percent 5.9 percent respectively outperforming broader markets ...	0.9475323
1318	2022-04-19	Stock Market	60 percent six months beyond meat stock see rebound 60 percent decline last six months current price around per share believe beyond meat stock plant based meat alternative could see gains . bynd stock declined around last six months largely underperforming broader indices ...	-0.027228951
1319	2022-04-19	Finance	china zero covid crackdown threatens global economy group 20 officials meet week representing chinese president xi jinping serious explaining zero covid policy threatening global economy.	-0.3607016
